Product ID,Product Name Cleaned,Product Description,Category,Sub-Category,price,rate,Yahoo Image URL
OFF-AR-10001547,Newell 311,"The Newell 311 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/43NTb1nD/Hub-Newell-7-w-1-grafitowy-03-HD-1024x1024.jpg
OFF-LA-10002475,Avery 519,"The Avery 519 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/28wcFNv5/image.png
OFF-PA-10002751,Xerox 1920,"The Xerox 1920 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/SKXghXPX/Xerox-Phaser-3020-2-600x800.jpg
TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,"The Lenovo 17-Key USB Numeric Keypad is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/9Q0pdRCx/OIP.jpg
OFF-EN-10001990,Staple envelope,"The Staple envelope is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/PxVf8R4V/373766fd-d34d-4bea-a274-89f0f798c0fb-e82a306b870ef9270389e6a0dcc19ad2.jpg
OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,"The Wilson Jones International Size A4 Ring Binders is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/5N7524L8/OIP-P-h3r-GYYl-EVdd-Px8-VB9w-Ow-Ha-Fj-w-239-h-180-c-7-r-0-o-5-dpr-1-6-pid-1.jpg
OFF-AR-10004441,BIC Brite Liner Highlighters,"The BIC Brite Liner Highlighters is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/VvBJ0RJJ/d699c7ee-d998-4472-aa67-fd34ac378ee3-9aedcca0ac88a0a4aa99f0a58d082132.jpg
OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6_x0094_ x 11_x0094_","The Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6_x0094_ x 11_x0094_ is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/HWKSxLTb/71-Alo-Kmu-FSL-AC-SL1500.jpg
OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,"The Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/1tdKfW1y/OIP.jpg
OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection","The Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/2yw5SStv/R.jpg
OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count","The Sanford Colorific Eraseable Coloring Pencils, 12 Count is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/nc3z8MBf/OIP.jpg
OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black","The Tenex File Box, Personal Filing Tote with Lid, Black is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/g2GB9TY7/10077665-weathertight-file-tote-blac.jpg
TEC-PH-10003273,AT&T TR1909W,"The AT&T TR1909W is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/CMNMDdvn/OIP-Zao1u-KOGTD3-Fa-J2-Pacifa-AHa-Ha-w-160-h-180-c-7-r-0-o-5-dpr-1-6-pid-1.jpg
OFF-BI-10001890,Avery Poly Binder Pockets,"The Avery Poly Binder Pockets is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/wjt9S29D/image.jpg
TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,"The SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/nzxZ9tB1/OIP-Q0g-NOt-Kg-ZPaj-Cm4g-LRq-Yn-QHa-Ha-w-180-h-180-c-7-r-0-o-5-dpr-1-6-pid-1.jpg
OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray","The Personal Filing Tote with Lid, Black/Gray is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/XvS6t0H0/81-Ya-Pb-U6-M8-L-AC-SL1500.jpg
FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors","The Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/WzfQ8RFC/51247-2057-M-4ww.jpg
OFF-EN-10001509,Poly String Tie Envelopes,"The Poly String Tie Envelopes is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/0jr4btWf/OIP.jpg
OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set","The Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/Hs9ST1kg/68-3708-0-206-Colored-Pencils-Metallic-Colors-8ct-F1.jpg
OFF-ST-10001414,Decoflex Hanging Personal Folder File,"The Decoflex Hanging Personal Folder File is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/bNgRK0mY/77745.jpg
OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue","The Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/tTGP17Bm/OIP.jpg
OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,"The Southworth 25% Cotton Linen-Finish Paper & Envelopes is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/cLK8Xfjb/3250547a589744c0935f51e6f5f6c91c31.jpg
FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,"The BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/k4SkMRLY/92aabd1dd34c96806c0d1e67647b86ea.jpg
OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,"The Eureka Sanitaire  Commercial Upright is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/ZqBQjyYY/f0989285-c558-4f99-a980-4798c3e8c7c2-1-0a2a51a06333b4e777d616946f312941.jpg
FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy","The Eldon 200 Class Desk Accessories, Burgundy is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/WbydFh36/folder-stand-1638374428-624fb1be-progressive.jpg
TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,"The Nortel Business Series Terminal T7208 Digital phone is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/x1ySr4WJ/81w-X6-O13-If-L-AC-SL1500.gif
OFF-ST-10000642,"Tennsco Lockers, Gray","The Tennsco Lockers, Gray is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/Vk3gfZ11/OIP.jpg
