City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
266,3,3,1,12,32.4,5,0.0,15.552
438,3,3,0,9,42.6,3,0.0,16.614
438,3,3,1,3,84.056,7,0.2,27.3182
473,8,2,1,1,13.0,5,0.2,1.3
473,8,2,0,9,13.128,3,0.2,3.7743
452,45,3,1,8,3.96,2,0.0,0.0
452,45,3,1,10,2.61,1,0.0,1.2006
266,3,3,2,13,374.376,3,0.2,46.797
452,45,3,1,12,91.84,8,0.0,45.0016
452,45,3,1,3,81.088,7,0.2,27.3672
452,45,3,1,12,19.44,3,0.0,9.3312
452,45,3,0,5,451.152,3,0.2,0.0
329,30,1,1,10,72.45,7,0.0,34.776
329,30,1,1,8,13.96,4,0.0,6.4216
329,30,1,1,3,33.264,7,0.2,11.2266
329,30,1,2,13,14.85,3,0.0,4.0095
283,45,3,1,2,8.82,3,0.0,2.3814
262,3,3,1,12,160.72,14,0.0,78.7528
262,3,3,1,12,19.92,4,0.0,9.7608
262,3,3,1,15,7.3,2,0.0,2.19
80,11,0,1,14,69.712,2,0.2,8.714
80,11,0,0,9,8.792,1,0.6,-5.7148
266,3,3,1,15,51.52,4,0.0,1.5456
120,4,3,2,13,470.376,3,0.2,52.9173
120,4,3,2,13,105.584,2,0.2,9.2386
120,4,3,1,1,31.152,3,0.2,3.5046
120,4,3,1,3,6.783,7,0.7,-4.7481
120,4,3,2,13,406.368,4,0.2,30.4776
407,15,2,0,5,70.98,1,0.0,4.9686
407,15,2,1,10,294.93,3,0.0,144.5157
430,35,3,2,13,84.784,2,0.2,-20.1362
430,35,3,1,12,20.736,4,0.2,7.2576
430,35,3,1,3,16.821,3,0.7,-12.8961
430,35,3,1,12,10.368,2,0.2,3.6288
243,41,0,1,2,9.344,2,0.2,1.168
243,41,0,2,0,31.2,3,0.2,9.75
437,3,3,1,1,76.12,2,0.0,22.0748
437,3,3,2,6,1199.976,3,0.2,434.9913
437,3,3,2,13,445.96,5,0.2,55.745
437,3,3,0,9,327.76,8,0.0,91.7728
374,36,1,1,15,11.632,2,0.2,1.0178
374,36,1,2,13,143.982,3,0.4,-28.7964
374,36,1,2,13,494.376,4,0.4,-115.3544
374,36,1,1,15,5.84,2,0.2,0.73
473,8,2,1,14,142.776,1,0.2,17.847
473,8,2,0,9,45.696,3,0.2,5.1408
473,8,2,1,3,7.218,3,0.7,-5.5338
473,8,2,1,3,43.188,4,0.7,-31.6712
473,8,2,1,12,131.904,3,0.2,47.8152
374,36,1,1,3,3.282,2,0.7,-2.6256
374,36,1,1,2,21.168,9,0.2,2.3814
374,36,1,2,13,55.188,2,0.4,-10.1178
109,41,0,2,13,369.576,3,0.2,41.5773
109,41,0,1,10,15.712,4,0.2,5.6956
374,36,1,1,12,8.448,2,0.2,2.64
374,36,1,2,13,728.946,9,0.4,-157.9383
182,33,1,2,13,119.94,10,0.4,15.992
182,33,1,1,3,3.648,2,0.7,-2.7968
329,30,1,0,9,40.48,2,0.0,15.7872
329,30,1,0,9,9.94,2,0.0,3.0814
329,30,1,1,3,107.424,9,0.2,33.57
329,30,1,2,13,37.91,1,0.0,10.9939
329,30,1,0,9,88.02,3,0.0,27.2862
80,11,0,1,3,8.69,5,0.8,-14.773
114,20,0,0,5,301.96,2,0.0,87.5684
114,20,0,1,1,555.21,5,0.1,178.901
114,20,0,1,14,523.48,4,0.0,130.87
114,20,0,1,2,161.82,9,0.0,46.9278
329,30,1,0,9,35.56,7,0.0,12.0904
452,45,3,1,1,97.16,2,0.0,28.1764
438,3,3,1,3,15.24,5,0.2,5.1435
438,3,3,1,12,13.23,3,0.0,6.0858
24,4,3,1,14,243.384,3,0.2,-51.7191
24,4,3,2,0,119.8,5,0.2,29.95
24,4,3,2,13,300.768,4,0.2,30.0768
295,8,2,2,0,17.88,3,0.2,2.4585
295,8,2,1,10,235.944,3,0.2,85.5297
503,9,2,0,5,392.94,3,0.0,43.2234
24,4,3,1,3,18.882,3,0.7,-13.8468
24,4,3,1,1,122.328,3,0.2,12.2328
497,3,3,0,9,1049.2,5,0.0,272.792
497,3,3,1,3,15.424,4,0.2,5.0128
300,21,0,0,9,18.84,3,0.0,6.0288
303,3,3,1,14,330.4,2,0.0,85.904
303,3,3,1,10,26.25,7,0.0,12.6
411,20,0,2,0,132.52,4,0.0,54.3332
378,28,1,1,12,6.48,1,0.0,3.1752
94,12,0,1,1,209.3,2,0.0,56.511
455,1,3,1,8,31.56,5,0.2,9.8625
455,1,3,1,1,30.144,2,0.2,3.0144
498,45,3,0,9,14.8,4,0.0,6.068
498,45,3,2,13,302.376,3,0.2,22.6782
498,45,3,2,0,316.0,4,0.0,31.6
329,30,1,1,12,379.4,10,0.0,178.318
329,30,1,1,12,97.82,2,0.0,45.9754
329,30,1,2,0,103.12,8,0.0,10.312
94,33,1,1,1,113.552,2,0.2,8.5164
94,33,1,1,3,3.318,2,0.7,-2.6544
94,33,1,1,7,134.288,2,0.2,45.3222
24,11,0,0,5,701.372,2,0.3,-50.098
24,11,0,1,3,2.308,2,0.8,-3.462
16,41,0,1,14,999.432,7,0.2,124.929
16,41,0,1,14,724.08,14,0.2,-135.765
16,41,0,0,16,918.785,5,0.3,-118.1295
16,41,0,1,3,2.724,3,0.8,-4.2222
329,30,1,1,14,459.95,5,0.0,18.398
267,15,2,1,8,10.74,3,0.0,5.2626
109,41,0,1,15,23.76,3,0.2,2.079
109,41,0,1,12,85.056,3,0.2,28.7064
109,41,0,2,13,381.576,3,0.2,28.6182
86,33,1,0,9,30.36,5,0.2,8.7285
80,11,0,0,9,23.976,3,0.6,-14.3856
80,11,0,0,16,108.925,1,0.5,-71.8905
80,11,0,1,12,36.352,8,0.2,11.36
393,11,0,1,2,19.56,5,0.2,1.7115
94,12,0,1,1,61.44,3,0.0,16.5888
94,12,0,1,12,38.9,5,0.0,17.505
94,12,0,2,0,99.39,3,0.0,40.7499
493,41,0,1,1,2.688,3,0.8,-7.392
493,41,0,2,0,27.816,3,0.2,4.5201
493,41,0,0,9,82.524,3,0.6,-41.262
493,41,0,1,3,182.994,3,0.8,-320.2395
329,30,1,1,3,14.352,3,0.2,4.6644
329,30,1,1,14,64.96,2,0.0,2.5984
329,30,1,1,14,68.6,4,0.0,18.522
60,31,2,2,11,7999.98,4,0.5,-3839.9904
60,31,2,1,1,167.44,2,0.2,14.651
215,22,2,2,0,479.97,3,0.0,163.1898
215,22,2,1,10,14.62,2,0.0,6.8714
215,22,2,1,12,19.44,3,0.0,9.3312
329,30,1,0,4,191.984,2,0.2,4.7996
511,44,2,0,9,104.01,1,0.0,14.5614
511,44,2,2,13,284.82,1,0.0,74.0532
511,44,2,1,14,36.84,3,0.0,10.3152
266,3,3,2,0,166.24,1,0.0,24.936
266,3,3,1,12,33.4,5,0.0,16.032
78,36,1,1,2,198.272,8,0.2,17.3488
78,36,1,1,10,47.36,4,0.2,17.76
78,36,1,1,7,200.984,7,0.2,62.8075
78,36,1,1,10,97.696,4,0.2,31.7512
78,36,1,1,2,2.696,1,0.2,0.8088
78,36,1,1,3,18.588,2,0.7,-13.6312
78,36,1,1,3,4.896,3,0.7,-3.4272
86,33,1,0,9,15.072,3,0.2,4.1448
452,45,3,0,9,209.88,3,0.0,35.6796
262,3,3,0,16,369.912,3,0.2,-13.8717
68,31,2,1,12,10.368,2,0.2,3.6288
68,31,2,1,1,166.84,5,0.2,18.7695
68,31,2,2,0,15.216,1,0.2,2.2824
329,30,1,2,0,119.96,4,0.0,52.7824
329,30,1,0,4,883.92,5,0.2,-110.49
329,30,1,1,3,46.72,8,0.2,15.768
329,30,1,1,12,55.48,1,0.0,26.6304
360,8,2,1,7,24.448,4,0.2,8.8624
316,30,1,1,1,281.34,6,0.0,109.7226
316,30,1,2,13,307.98,2,0.0,89.3142
316,30,1,2,0,299.97,3,0.0,113.9886
452,45,3,1,3,19.92,5,0.2,6.972
124,6,1,0,9,9.94,2,0.0,3.0814
330,33,1,0,9,103.056,3,0.2,24.4758
351,42,3,1,3,59.808,3,0.2,19.4376
351,42,3,0,9,73.32,6,0.0,21.996
266,3,3,1,12,146.82,3,0.0,73.41
123,20,0,0,16,1652.94,3,0.0,231.4116
123,20,0,1,14,296.37,3,0.0,80.0199
374,36,1,0,9,129.92,5,0.2,21.112
197,8,2,1,15,45.584,7,0.2,5.1282
25,41,0,1,7,17.568,2,0.2,6.3684
25,41,0,2,13,55.992,1,0.2,5.5992
343,30,1,1,12,182.72,8,0.0,84.0512
343,30,1,0,16,400.032,2,0.4,-153.3456
343,30,1,1,14,33.63,3,0.0,10.089
343,30,1,0,5,542.646,3,0.1,102.4998
343,30,1,1,10,6.3,2,0.0,3.024
452,45,3,1,14,242.94,3,0.0,9.7176
452,45,3,2,0,179.97,3,0.0,86.3856
452,45,3,1,3,99.696,6,0.2,33.6474
452,45,3,1,3,27.936,4,0.2,9.4284
452,45,3,0,4,84.98,1,0.0,18.6956
452,45,3,1,3,18.72,5,0.2,6.552
438,3,3,2,0,49.98,2,0.0,8.4966
321,11,0,1,10,11.784,3,0.2,4.2717
321,11,0,1,14,272.736,3,0.2,-64.7748
321,11,0,1,3,3.54,2,0.8,-5.487
109,41,0,1,15,51.52,5,0.2,-10.948
109,41,0,1,12,3.528,1,0.2,1.1466
109,41,0,1,12,4.624,1,0.2,1.6762
109,41,0,1,15,55.168,4,0.2,6.2064
437,3,3,0,16,567.12,10,0.2,-28.356
437,3,3,1,14,359.32,4,0.0,7.1864
145,11,0,2,13,11.992,1,0.2,0.8994
487,20,0,1,3,58.05,3,0.0,26.703
487,20,0,0,9,157.74,11,0.0,56.7864
487,20,0,1,2,56.98,7,0.0,22.792
487,20,0,1,3,2.88,1,0.0,1.4112
438,3,3,2,6,1199.976,3,0.2,374.9925
266,3,3,0,9,79.92,4,0.0,28.7712
216,8,2,0,16,383.438,4,0.45,-167.3184
105,21,0,1,14,24.56,2,0.0,6.8768
105,21,0,2,0,119.8,4,0.0,47.92
329,30,1,1,3,13.128,3,0.2,4.2666
177,47,0,1,12,22.72,4,0.0,10.224
266,3,3,1,12,58.32,9,0.0,27.9936
21,9,2,1,10,12.39,3,0.0,5.6994
94,33,1,2,13,107.982,3,0.4,-26.9955
45,16,2,1,7,11.36,2,0.0,5.3392
45,16,2,1,7,50.94,3,0.0,25.47
45,16,2,2,0,646.74,6,0.0,258.696
45,16,2,1,3,5.64,3,0.0,2.7072
45,16,2,1,14,572.58,6,0.0,34.3548
429,8,2,0,9,310.88,2,0.2,23.316
16,44,2,0,5,641.96,2,0.0,179.7488
121,13,0,1,3,18.28,2,0.0,9.14
121,13,0,2,13,207.0,3,0.0,51.75
121,13,0,1,3,32.35,5,0.0,16.175
121,13,0,1,3,7.71,1,0.0,3.4695
121,13,0,1,2,40.3,2,0.0,10.881
121,13,0,0,9,34.58,7,0.0,14.5236
83,33,1,1,2,32.76,7,0.2,3.6855
438,3,3,0,5,544.008,3,0.2,40.8006
438,3,3,1,12,59.94,3,0.0,28.1718
438,3,3,1,12,23.92,4,0.0,11.7208
438,3,3,1,12,4.28,1,0.0,1.926
94,33,1,1,3,32.07,5,0.7,-22.449
94,33,1,2,0,24.0,2,0.2,-2.7
94,33,1,0,4,35.49,1,0.5,-15.6156
94,33,1,2,0,47.984,2,0.2,0.5998
93,38,2,1,7,186.69,3,0.0,87.7443
241,3,3,1,3,17.456,2,0.2,5.8914
241,3,3,0,5,348.928,2,0.2,34.8928
407,44,2,1,3,143.96,4,0.0,69.1008
407,44,2,1,14,15.42,1,0.0,4.1634
407,44,2,1,3,43.04,8,0.0,21.0896
407,44,2,0,5,332.94,3,0.0,79.9056
19,31,2,2,13,1363.96,5,0.2,85.2475
438,3,3,1,10,9.96,2,0.0,4.5816
438,3,3,1,12,21.72,4,0.0,10.6428
410,21,0,1,3,20.16,7,0.0,9.8784
410,30,1,1,12,132.79,7,0.0,63.7392
410,30,1,1,12,12.96,2,0.0,6.2208
410,30,1,1,10,21.56,7,0.0,10.3488
236,3,3,0,5,283.92,5,0.2,17.745
437,3,3,0,9,22.23,1,0.0,7.3359
437,3,3,2,13,215.968,2,0.2,18.8972
329,30,1,1,1,355.32,9,0.0,99.4896
308,16,2,1,12,12.96,2,0.0,6.2208
438,3,3,0,9,18.28,2,0.0,6.2152
120,4,3,1,2,43.176,3,0.2,4.3176
120,4,3,2,13,1983.968,4,0.2,247.996
348,25,0,0,9,28.4,2,0.0,11.076
348,25,0,2,0,149.97,3,0.0,50.9898
135,45,3,1,2,11.52,4,0.0,3.2256
135,45,3,0,16,1298.55,5,0.0,311.652
135,45,3,1,1,213.92,4,0.0,62.0368
135,45,3,2,0,25.78,2,0.0,2.578
446,3,3,0,9,18.28,2,0.0,6.2152
446,3,3,2,0,1399.93,7,0.0,601.9699
299,47,0,1,12,51.84,8,0.0,24.8832
374,36,1,1,12,5.344,1,0.2,1.8704
374,36,1,1,12,41.472,8,0.2,14.5152
374,36,1,1,3,3.168,3,0.7,-2.4288
374,36,1,0,5,1228.465,5,0.3,0.0
374,36,1,1,3,31.086,3,0.7,-22.7964
374,36,1,1,12,335.52,4,0.2,117.432
35,28,1,2,0,239.97,3,0.0,71.991
35,28,1,1,10,9.82,2,0.0,4.8118
438,3,3,2,0,67.8,4,0.0,4.068
438,3,3,2,0,167.97,3,0.0,40.3128
239,21,0,1,8,35.0,7,0.0,16.8
239,21,0,1,15,37.24,4,0.0,10.7996
239,21,0,1,7,15.28,2,0.0,7.4872
151,15,2,0,5,301.96,2,0.0,90.588
151,15,2,1,1,180.66,3,0.0,50.5848
151,15,2,2,13,191.98,2,0.0,51.8346
151,15,2,2,13,65.99,1,0.0,17.1574
473,8,2,1,2,35.216,2,0.2,2.6412
473,8,2,1,1,23.696,2,0.2,6.5164
473,8,2,2,11,265.475,1,0.5,-111.4995
493,41,0,1,3,51.184,4,0.8,-79.3352
93,40,2,1,12,9.664,2,0.2,3.2616
154,41,0,2,13,21.072,3,0.2,1.5804
329,30,1,1,2,60.45,3,0.0,16.3215
329,30,1,1,2,11.52,4,0.0,3.3408
329,30,1,0,4,186.048,4,0.2,9.3024
266,3,3,1,3,37.44,4,0.2,11.7
266,3,3,1,3,26.976,4,0.2,8.7672
266,3,3,1,15,11.36,2,0.0,3.2944
266,3,3,1,10,14.62,2,0.0,6.8714
267,15,2,2,13,83.72,7,0.0,23.4416
267,15,2,0,5,287.94,3,0.0,77.7438
265,33,1,0,9,48.896,4,0.2,8.5568
256,28,1,2,0,115.36,7,0.0,49.6048
431,3,3,1,2,5.16,2,0.0,1.3416
431,3,3,1,12,38.88,6,0.0,18.6624
215,22,2,1,2,185.88,6,0.0,50.1876
329,30,1,0,9,44.46,2,0.0,14.6718
329,30,1,1,14,242.94,3,0.0,9.7176
329,30,1,1,12,39.96,2,0.0,18.7812
329,30,1,1,15,102.3,10,0.0,26.598
329,30,1,1,14,21.36,2,0.0,5.7672
326,28,1,1,12,7.61,1,0.0,3.5767
326,28,1,1,8,7.16,2,0.0,3.58
438,3,3,1,15,7.36,2,0.0,0.1472
438,3,3,1,2,23.1,2,0.0,10.626
216,8,2,2,0,191.472,6,0.2,40.6878
216,8,2,1,2,5.248,2,0.2,0.5904
216,8,2,2,13,59.184,2,0.2,5.1786
464,44,2,1,10,2.89,1,0.0,1.3583
464,44,2,0,9,51.94,1,0.0,21.2954
374,36,1,1,10,15.936,4,0.2,5.1792
241,36,1,1,3,44.91,6,0.7,-35.928
374,36,1,1,3,1141.47,5,0.7,-760.98
374,36,1,2,13,280.782,3,0.4,-46.797
96,27,1,1,12,34.44,3,0.0,17.22
329,30,1,1,12,11.36,2,0.0,5.2256
329,30,1,1,3,106.344,7,0.2,37.2204
74,31,2,1,12,192.16,5,0.2,67.256
96,27,1,0,9,322.59,3,0.0,64.518
96,27,1,2,0,29.99,1,0.0,13.1956
96,27,1,2,0,371.97,3,0.0,66.9546
374,36,1,1,3,5.892,4,0.7,-4.1244
329,30,1,1,3,68.472,3,0.2,23.1093
329,30,1,0,5,1242.9,5,0.1,262.39
464,44,2,1,14,30.84,2,0.0,8.3268
438,3,3,1,2,13.48,4,0.0,5.9312
123,20,0,0,9,31.4,5,0.0,10.048
410,30,1,0,9,17.46,2,0.0,5.9364
266,3,3,1,3,13.944,3,0.2,4.5318
437,3,3,1,14,83.76,12,0.0,1.6752
93,18,1,1,3,37.66,7,0.0,18.4534
438,3,3,1,12,34.68,6,0.0,16.9932
328,30,1,2,0,149.95,5,0.0,14.995
328,30,1,1,3,51.312,3,0.2,18.6006
123,20,0,1,12,4.54,1,0.0,2.043
123,20,0,1,2,15.92,4,0.0,5.4128
123,20,0,2,13,543.92,8,0.0,135.98
438,3,3,1,14,155.82,7,0.0,42.0714
438,3,3,1,3,70.008,3,0.2,24.5028
207,41,0,1,7,15.648,2,0.2,5.0856
123,20,0,1,10,103.6,7,0.0,51.8
23,30,1,1,12,46.96,8,0.0,22.5408
464,33,1,1,3,8.904,2,0.7,-6.5296
163,41,0,1,10,10.44,5,0.2,3.393
163,41,0,1,3,18.336,4,0.8,-32.088
80,11,0,2,13,323.976,3,0.2,20.2485
266,3,3,1,12,20.04,3,0.0,9.6192
266,3,3,1,14,64.96,2,0.0,2.5984
266,3,3,1,12,12.96,2,0.0,6.2208
329,30,1,0,4,323.136,4,0.2,12.1176
329,30,1,2,13,90.93,7,0.0,2.7279
329,30,1,1,3,52.776,3,0.2,19.791
215,20,0,2,13,1199.8,4,0.0,323.946
215,20,0,2,0,1928.78,7,0.0,829.3754
215,20,0,1,14,352.38,2,0.0,81.0474
340,5,1,0,9,22.2,6,0.0,9.102
299,47,0,0,9,46.94,1,0.0,19.2454
299,47,0,2,0,143.73,9,0.0,56.0547
434,41,0,0,16,99.918,2,0.3,-18.5562
434,41,0,0,5,797.944,4,0.3,-56.996
434,41,0,1,3,8.568,3,0.8,-14.5656
109,41,0,1,7,149.352,3,0.2,50.4063
109,41,0,1,14,12.992,1,0.2,-0.812
4,44,2,1,14,24.56,2,0.0,6.8768
329,30,1,2,0,85.14,3,0.0,34.9074
329,30,1,2,13,21.99,1,0.0,10.5552
329,30,1,1,1,406.6,5,0.0,113.848
329,30,1,1,3,841.568,2,0.2,294.5488
374,36,1,1,12,15.552,3,0.2,5.4432
374,36,1,2,0,252.0,5,0.2,53.55
464,44,2,1,2,46.2,4,0.0,12.936
464,44,2,1,1,28.84,2,0.0,9.5172
485,33,1,1,2,14.592,3,0.2,2.5536
485,33,1,1,2,89.856,3,0.2,21.3408
485,33,1,1,12,13.872,3,0.2,5.0286
374,36,1,1,12,12.192,3,0.2,4.1148
374,36,1,1,12,45.056,8,0.2,15.2064
374,36,1,1,3,29.718,6,0.7,-21.7932
374,36,1,1,12,15.552,3,0.2,5.4432
374,36,1,1,1,447.696,2,0.2,33.5772
149,29,3,2,0,159.99,1,0.0,54.3966
409,3,3,1,12,12.96,2,0.0,6.2208
409,3,3,1,1,134.48,4,0.0,34.9648
438,3,3,1,12,17.12,2,0.0,8.0464
486,3,3,1,3,6.096,2,0.2,2.2098
486,3,3,0,16,1114.272,4,0.2,41.7852
452,45,3,1,12,32.4,5,0.0,15.552
452,45,3,1,14,540.57,3,0.0,140.5482
452,45,3,1,3,167.76,5,0.2,62.91
293,1,3,0,16,393.165,3,0.5,-204.4458
374,36,1,0,9,516.488,7,0.2,-12.9122
374,36,1,0,9,1007.232,6,0.2,75.5424
374,36,1,0,16,2065.32,12,0.4,-619.596
374,36,1,1,12,15.552,3,0.2,5.4432
374,36,1,1,12,25.344,6,0.2,7.92
374,36,1,0,9,25.472,4,0.2,7.6416
420,41,0,1,2,27.168,2,0.2,2.7168
420,41,0,0,4,78.8528,2,0.32,-11.596
215,22,2,1,14,173.8,5,0.0,43.45
375,1,3,2,13,29.592,1,0.2,2.5893
375,1,3,1,3,4.752,2,0.7,-3.168
375,1,3,1,12,15.552,3,0.2,5.6376
343,3,3,0,9,204.6,2,0.0,53.196
438,3,3,0,5,321.568,2,0.2,28.1372
150,2,2,1,3,6.24,2,0.0,3.0576
438,3,3,1,7,21.88,2,0.0,10.94
42,8,2,1,10,4.608,2,0.2,1.6704
329,30,1,1,10,9.82,2,0.0,4.8118
329,30,1,1,2,35.97,3,0.0,9.7119
329,30,1,1,12,12.96,2,0.0,6.2208
329,30,1,1,12,191.6,4,0.0,91.968
329,30,1,1,10,8.64,3,0.0,4.2336
329,30,1,1,14,501.81,3,0.0,0.0
374,36,1,0,9,127.104,6,0.2,28.5984
374,36,1,2,13,124.2,3,0.4,-31.05
374,36,1,1,3,18.588,2,0.7,-13.6312
374,36,1,1,10,30.072,3,0.2,10.1493
329,30,1,2,13,160.93,7,0.0,3.2186
329,30,1,1,3,75.792,3,0.2,25.5798
389,35,3,1,3,1.08,2,0.7,-0.792
123,20,0,2,11,3059.982,2,0.1,679.996
521,31,2,1,3,3.282,2,0.7,-2.6256
94,12,0,1,12,34.02,3,0.0,16.6698
329,30,1,0,5,599.292,6,0.1,93.2232
267,4,3,1,2,3.392,1,0.2,0.8056
267,4,3,2,13,559.984,2,0.2,55.9984
267,4,3,0,5,603.92,5,0.2,75.49
364,41,0,1,10,7.968,2,0.2,2.5896
364,41,0,1,7,27.968,4,0.2,9.4392
364,41,0,2,11,336.51,3,0.4,44.868
207,41,0,1,3,1.112,2,0.8,-1.8904
23,30,1,0,9,520.05,5,0.0,72.807
23,30,1,1,2,17.97,3,0.0,5.2113
216,8,2,0,5,1166.92,5,0.2,131.2785
329,30,1,1,3,14.624,2,0.2,5.484
440,3,3,1,8,10.23,3,0.0,4.9104
440,3,3,1,12,154.9,5,0.0,69.705
500,44,2,1,3,2715.93,7,0.0,1276.4871
500,44,2,2,13,617.97,3,0.0,173.0316
194,15,2,1,7,10.67,1,0.0,4.9082
194,15,2,1,14,36.63,3,0.0,9.8901
194,15,2,0,9,24.1,5,0.0,9.158
194,15,2,0,9,33.11,7,0.0,12.9129
498,45,3,1,2,44.02,2,0.0,11.4452
329,30,1,2,0,2309.65,7,0.0,762.1845
329,30,1,0,16,1090.782,7,0.4,-290.8752
329,30,1,1,12,19.44,3,0.0,9.3312
319,3,3,1,14,484.65,3,0.0,92.0835
216,31,2,1,12,115.296,3,0.2,40.3536
451,1,3,1,7,7.08,3,0.2,2.478
451,1,3,1,3,4.401,3,0.7,-3.5208
60,13,0,1,12,44.75,5,0.0,20.585
80,11,0,2,13,95.984,2,0.2,5.999
437,3,3,0,9,151.72,4,0.0,27.3096
347,45,3,0,9,155.25,3,0.0,46.575
347,45,3,1,14,14.03,1,0.0,4.0687
452,45,3,0,16,1618.37,13,0.0,356.0414
452,45,3,2,0,99.6,1,0.0,36.852
266,3,3,1,12,32.4,5,0.0,15.552
329,30,1,0,9,13.96,2,0.0,6.7008
329,30,1,0,9,155.82,3,0.0,63.8862
329,30,1,2,13,124.95,5,0.0,2.499
329,30,1,1,14,601.65,5,0.0,156.429
505,7,1,1,2,22.74,3,0.0,8.8686
505,7,1,0,5,1267.53,3,0.0,316.8825
505,7,1,2,11,1379.92,8,0.0,648.5624
374,36,1,1,7,6.208,2,0.2,2.1728
266,3,3,1,3,11.808,2,0.2,4.2804
464,33,1,1,12,15.552,3,0.2,5.4432
464,33,1,1,12,63.312,3,0.2,20.5764
464,33,1,2,13,15.588,2,0.4,-9.8724
184,28,1,1,12,177.2,5,0.0,83.284
184,28,1,2,13,197.97,3,0.0,57.4113
184,28,1,0,5,854.94,3,0.0,213.735
184,28,1,0,9,124.11,9,0.0,52.1262
184,28,1,1,10,14.4,5,0.0,7.056
83,33,1,1,12,15.696,3,0.2,5.1012
83,33,1,1,3,2.628,2,0.7,-1.9272
83,33,1,1,3,14.427,3,0.7,-10.5798
218,23,0,0,9,86.62,2,0.0,8.662
266,3,3,1,3,36.624,3,0.2,13.734
60,31,2,1,2,23.968,7,0.2,2.6964
60,31,2,1,2,28.728,3,0.2,1.7955
428,23,0,0,16,697.16,4,0.0,146.4036
329,30,1,2,0,31.86,2,0.0,11.151
329,30,1,0,4,722.352,3,0.2,90.294
80,11,0,1,2,8.84,5,0.2,2.9835
80,11,0,1,1,58.464,9,0.8,-146.16
413,11,0,0,5,254.604,14,0.3,-18.186
295,8,2,2,13,1363.96,5,0.2,85.2475
295,8,2,0,9,102.36,3,0.2,-3.8385
438,3,3,2,13,1113.504,12,0.2,125.2692
438,3,3,2,0,99.99,1,0.0,37.9962
374,36,1,0,9,168.464,2,0.2,-29.4812
374,36,1,1,12,6.72,2,0.2,2.436
374,36,1,0,9,282.888,9,0.2,56.5776
329,30,1,1,2,11.16,2,0.0,4.3524
329,30,1,0,9,108.4,2,0.0,22.764
329,30,1,1,3,82.344,3,0.2,27.7911
329,30,1,1,3,9.088,4,0.2,3.2944
437,3,3,1,3,19.936,4,0.2,7.2268
437,3,3,1,3,65.568,2,0.2,22.9488
374,36,1,1,8,4.416,3,0.2,1.6008
207,41,0,0,5,107.772,2,0.3,-29.2524
485,33,1,1,1,45.216,3,0.2,4.5216
485,33,1,1,8,10.416,7,0.2,-2.2134
485,33,1,1,2,7.872,3,0.2,1.2792
485,33,1,2,13,118.782,3,0.4,-27.7158
485,33,1,1,8,1.448,1,0.2,0.2353
485,33,1,1,3,55.47,5,0.7,-46.225
438,3,3,0,5,194.848,4,0.2,12.178
54,41,0,1,15,1.744,1,0.2,-0.3488
374,36,1,1,3,25.176,4,0.7,-18.4624
266,3,3,1,2,19.46,7,0.0,5.0596
120,4,3,1,12,29.472,3,0.2,9.9468
329,30,1,1,3,8.64,2,0.2,3.024
293,1,3,1,3,6.27,5,0.7,-4.598
293,1,3,1,3,4.368,7,0.7,-3.3488
293,1,3,2,0,31.984,2,0.2,1.999
94,12,0,1,2,40.88,7,0.0,10.6288
452,45,3,1,1,119.96,2,0.0,33.5888
452,45,3,1,14,31.44,3,0.0,8.4888
452,45,3,1,3,6.88,1,0.2,2.322
123,20,0,1,12,19.92,4,0.0,9.3624
123,20,0,0,5,1106.91,9,0.0,121.7601
527,30,1,0,16,836.592,8,0.4,-264.9208
527,30,1,1,12,26.38,1,0.0,12.1348
527,30,1,1,14,362.92,2,0.0,105.2468
527,30,1,2,11,4899.93,7,0.0,2400.9657
121,13,0,1,12,6.48,1,0.0,3.1104
342,3,3,2,13,71.976,3,0.2,7.1976
342,3,3,1,10,3.15,1,0.0,1.512
308,31,2,0,9,31.984,2,0.2,1.999
308,31,2,2,13,71.984,2,0.2,25.1944
437,3,3,1,2,120.15,9,0.0,33.642
437,3,3,2,13,219.184,2,0.2,19.1786
88,18,1,1,12,28.9,5,0.0,14.161
88,18,1,1,1,355.96,2,0.0,103.2284
74,31,2,1,14,348.208,7,0.2,30.4682
74,31,2,1,3,35.784,7,0.7,-28.6272
266,3,3,0,16,447.84,5,0.2,11.196
438,3,3,1,2,7.04,4,0.0,2.0416
438,3,3,0,9,8.73,3,0.0,4.1031
438,3,3,2,0,29.29,1,0.0,9.6657
438,3,3,1,2,8.64,3,0.0,2.5056
207,41,0,1,3,2.694,3,0.8,-4.7145
207,41,0,1,3,2.934,3,0.8,-4.9878
409,3,3,1,12,22.92,3,0.0,11.2308
207,41,0,1,14,100.704,6,0.2,-16.3644
207,41,0,0,9,2.328,2,0.6,-0.7566
207,41,0,1,3,10.78,5,0.8,-17.248
207,41,0,1,8,58.368,12,0.2,21.888
207,41,0,1,7,40.968,3,0.2,13.8267
207,41,0,2,13,71.96,5,0.2,25.186
207,41,0,1,12,10.368,2,0.2,3.6288
207,41,0,1,3,1.192,2,0.8,-2.0264
141,3,3,1,3,46.672,2,0.2,16.3352
141,3,3,0,4,119.833,1,0.15,-12.6882
141,3,3,2,0,119.98,2,0.0,57.5904
438,3,3,1,10,6.3,2,0.0,3.024
419,9,2,1,12,279.9,5,0.0,137.151
